Ensembl Gene ID	Unigene ID
ENSG00000236221	Hs.485104
ENSG00000236222	Hs.520063
ENSG00000236227	Hs.75243
ENSG00000236227	Hs.617550
ENSG00000236227	Hs.707904
ENSG00000236227	Hs.739219
ENSG00000236236	Hs.485104
ENSG00000236237	
ENSG00000236250	Hs.654371
ENSG00000236251	Hs.690634
ENSG00000236271	Hs.179986
ENSG00000236271	Hs.732226
ENSG00000236294	Hs.544905
ENSG00000236311	Hs.662323
ENSG00000236315	
ENSG00000236338	
ENSG00000236342	Hs.655285
ENSG00000236346	
ENSG00000236353	Hs.509545
ENSG00000236353	Hs.718462
ENSG00000236353	Hs.739991
ENSG00000236353	Hs.742153
ENSG00000236399	Hs.509439
ENSG00000236418	Hs.387679
ENSG00000236418	Hs.625753
ENSG00000236418	Hs.666607
ENSG00000236418	Hs.676554
ENSG00000236428	Hs.101150
ENSG00000236443	Hs.180062
ENSG00000236490	Hs.370937
ENSG00000236490	Hs.722317
ENSG00000236515	Hs.594610
ENSG00000236515	Hs.591805
ENSG00000236560	Hs.82887
ENSG00000236561	Hs.141308
ENSG00000236624	Hs.461300
ENSG00000236624	Hs.624224
ENSG00000236625	Hs.720022
ENSG00000236632	Hs.650174
ENSG00000236649	Hs.332138
ENSG00000236649	Hs.737984
ENSG00000236669	Hs.638373
ENSG00000236672	Hs.567414
ENSG00000236693	Hs.485130
ENSG00000236697	Hs.520046
ENSG00000236697	Hs.520046
ENSG00000236697	Hs.520046
ENSG00000236737	
ENSG00000236759	Hs.520038
ENSG00000236759	Hs.709218
ENSG00000236765	Hs.153299
ENSG00000236765	Hs.706492
ENSG00000236802	Hs.534375
ENSG00000236802	Hs.662192
ENSG00000236808	
ENSG00000236826	Hs.618091
ENSG00000236843	Hs.519993
ENSG00000236843	Hs.739191
ENSG00000236873	Hs.409230
ENSG00000236882	
ENSG00000236884	Hs.744544
ENSG00000236895	Hs.485070
ENSG00000236902	Hs.591792
ENSG00000236925	
ENSG00000236927	Hs.632004
ENSG00000236939	Hs.459124
ENSG00000236949	
ENSG00000236967	Hs.121178
ENSG00000236979	
ENSG00000236980	Hs.143880
ENSG00000237012	Hs.591787
ENSG00000237022	Hs.732433
ENSG00000237046	Hs.509439
ENSG00000237051	Hs.167017
ENSG00000237051	Hs.744370
ENSG00000237052	Hs.520046
ENSG00000237056	Hs.599804
ENSG00000237056	Hs.206770
ENSG00000237071	Hs.440382
ENSG00000237071	Hs.614196
ENSG00000237095	Hs.653495
ENSG00000237095	Hs.710124
ENSG00000237100	Hs.591787
ENSG00000237103	
ENSG00000237112	Hs.167017
ENSG00000237112	Hs.744370
ENSG00000237114	Hs.556031
ENSG00000237123	Hs.556031
ENSG00000237136	Hs.452865
ENSG00000237136	Hs.611623
ENSG00000237155	
ENSG00000237165	Hs.556031
ENSG00000237192	Hs.613209
ENSG00000237192	Hs.709483
ENSG00000237216	
ENSG00000237258	Hs.676010
ENSG00000237284	Hs.533297
ENSG00000237313	
ENSG00000237333	
ENSG00000237335	
ENSG00000237344	Hs.509545
ENSG00000237344	Hs.718462
ENSG00000237344	Hs.739991
ENSG00000237344	Hs.742153
ENSG00000237353	Hs.436215
ENSG00000237403	Hs.82887
ENSG00000237405	Hs.534342
ENSG00000237435	
ENSG00000237452	Hs.721835
ENSG00000237459	Hs.247879
ENSG00000237462	Hs.440382
ENSG00000237462	Hs.614196
ENSG00000237482	
ENSG00000237495	Hs.25738
ENSG00000237495	Hs.737099
ENSG00000237508	Hs.519972
ENSG00000237508	Hs.700263
ENSG00000237521	Hs.129832
ENSG00000237524	
ENSG00000237582	Hs.249184
ENSG00000237582	Hs.626931
ENSG00000237599	Hs.502
ENSG00000237634	
ENSG00000237651	
ENSG00000237683	
ENSG00000237703	Hs.613209
ENSG00000237703	Hs.709483
ENSG00000237710	Hs.485130
ENSG00000237724	Hs.274402
ENSG00000237727	Hs.608968
ENSG00000237733	Hs.121178
ENSG00000237777	Hs.632004
ENSG00000237787	
ENSG00000237808	
ENSG00000237814	
ENSG00000237825	Hs.509622
ENSG00000237825	Hs.731560
ENSG00000237829	Hs.82887
ENSG00000237834	Hs.141308
ENSG00000237881	Hs.567414
ENSG00000237889	Hs.623672
ENSG00000237889	Hs.629173
ENSG00000237889	Hs.630294
ENSG00000237889	Hs.635791
ENSG00000237896	
ENSG00000237900	Hs.234027
ENSG00000237918	Hs.371225
ENSG00000237962	
ENSG00000238056	Hs.549204
ENSG00000238056	Hs.699821
ENSG00000238104	Hs.106019
ENSG00000238114	
ENSG00000238130	Hs.36
ENSG00000238134	Hs.520038
ENSG00000238134	Hs.709218
ENSG00000238196	Hs.436100
ENSG00000238196	Hs.682718
ENSG00000238203	Hs.558553
ENSG00000238227	Hs.287411
ENSG00000238227	Hs.732167
ENSG00000238238	Hs.558922
ENSG00000238289	Hs.639203
ENSG00000238289	Hs.731446
ENSG00000239285	Hs.708719
ENSG00000239305	Hs.469199
ENSG00000239305	Hs.731426
ENSG00000239305	Hs.745139
ENSG00000239329	Hs.601376
ENSG00000239329	Hs.351279
ENSG00000239329	Hs.614506
ENSG00000239382	
ENSG00000239457	Hs.1802
ENSG00000239463	Hs.717533
ENSG00000239497	Hs.708719
ENSG00000239605	Hs.531575
ENSG00000239605	Hs.698520
ENSG00000239704	Hs.731765
ENSG00000239741	Hs.591794
ENSG00000239754	Hs.69771
ENSG00000239836	Hs.606560
ENSG00000239857	Hs.107387
ENSG00000239857	Hs.611288
ENSG00000239857	Hs.703302
ENSG00000239865	Hs.183232
ENSG00000239865	Hs.615176
ENSG00000239887	Hs.447011
ENSG00000239887	Hs.614251
ENSG00000239900	Hs.572882
ENSG00000239900	Hs.75527
ENSG00000239927	Hs.183232
ENSG00000239927	Hs.615176
ENSG00000239974	
ENSG00000240008	Hs.591794
ENSG00000240021	Hs.534501
ENSG00000240021	Hs.629662
ENSG00000240053	Hs.708719
ENSG00000240118	Hs.606560
ENSG00000240204	
ENSG00000240230	Hs.121593
ENSG00000240240	Hs.559048
ENSG00000240240	Hs.683453
ENSG00000240240	Hs.722352
ENSG00000240386	Hs.553712
ENSG00000240389	
ENSG00000240433	Hs.708719
ENSG00000240505	Hs.158341
ENSG00000240508	Hs.606560
ENSG00000240510	
ENSG00000240563	Hs.605831
ENSG00000240563	Hs.685462
ENSG00000240563	Hs.718051
ENSG00000240592	
ENSG00000240957	Hs.591794
ENSG00000240972	
ENSG00000241127	
ENSG00000241132	Hs.708719
ENSG00000241233	Hs.445245
ENSG00000241253	Hs.69771
ENSG00000241258	Hs.300684
ENSG00000241258	Hs.614322
ENSG00000241296	Hs.601376
ENSG00000241296	Hs.351279
ENSG00000241296	Hs.614506
ENSG00000241370	Hs.183232
ENSG00000241370	Hs.615176
ENSG00000241386	Hs.1802
ENSG00000241394	Hs.717533
ENSG00000241399	Hs.130014
ENSG00000241399	Hs.612376
ENSG00000241399	Hs.682302
ENSG00000241399	Hs.715136
ENSG00000241468	Hs.521056
ENSG00000241468	Hs.710672
ENSG00000241534	Hs.69771
ENSG00000241553	Hs.680937
ENSG00000241563	
ENSG00000241598	
ENSG00000241674	Hs.601376
ENSG00000241674	Hs.351279
ENSG00000241674	Hs.614506
ENSG00000241713	Hs.708719
ENSG00000241779	Hs.183232
ENSG00000241779	Hs.615176
ENSG00000241822	Hs.591794
ENSG00000241863	Hs.183232
ENSG00000241863	Hs.615176
ENSG00000241878	Hs.420559
ENSG00000241878	Hs.682306
ENSG00000241910	Hs.1802
ENSG00000241945	Hs.449076
ENSG00000241973	Hs.529438
ENSG00000241973	Hs.731386
ENSG00000241973	Hs.736379
ENSG00000241973	Hs.743784
ENSG00000242022	Hs.272280
ENSG00000242022	Hs.686941
ENSG00000242028	
ENSG00000242038	
ENSG00000242092	Hs.601376
ENSG00000242092	Hs.351279
ENSG00000242092	Hs.614506
ENSG00000242107	Hs.99333
ENSG00000242114	
ENSG00000242252	
ENSG00000242259	Hs.732960
ENSG00000242335	Hs.69771
ENSG00000242361	Hs.717533
ENSG00000242372	
ENSG00000242386	Hs.601376
ENSG00000242386	Hs.351279
ENSG00000242386	Hs.614506
ENSG00000242485	Hs.182698
ENSG00000242685	Hs.717533
ENSG00000242689	
ENSG00000242711	Hs.606560
ENSG00000242715	Hs.730899
ENSG00000242726	Hs.183232
ENSG00000242726	Hs.615176
ENSG00000242802	
ENSG00000243003	Hs.591794
ENSG00000243009	Hs.183232
ENSG00000243009	Hs.615176
ENSG00000243067	Hs.606560
ENSG00000243147	
ENSG00000243189	Hs.717533
ENSG00000243215	Hs.717533
ENSG00000243440	
ENSG00000243441	Hs.666316
ENSG00000243449	
ENSG00000243477	
ENSG00000243496	Hs.1802
ENSG00000243570	Hs.69771
ENSG00000243594	Hs.606560
ENSG00000243612	Hs.1802
ENSG00000243627	
ENSG00000243710	Hs.735676
ENSG00000243710	Hs.738994
ENSG00000243710	Hs.739028
ENSG00000243719	Hs.717533
ENSG00000243725	Hs.729029
ENSG00000243749	
ENSG00000243789	
ENSG00000243804	Hs.591794
ENSG00000243897	
ENSG00000243897	
ENSG00000243897	
ENSG00000243927	
ENSG00000243958	Hs.606560
ENSG00000243978	Hs.201071
ENSG00000244025	Hs.60480
ENSG00000244038	Hs.523145
ENSG00000244045	
ENSG00000244094	Hs.490252
ENSG00000244187	
ENSG00000244207	Hs.534847
ENSG00000244291	Hs.647014
ENSG00000244362	Hs.553696
ENSG00000244411	
ENSG00000244444	
ENSG00000244607	Hs.604182
ENSG00000244617	Hs.516253
ENSG00000244624	Hs.553697
ENSG00000244672	Hs.708719
ENSG00000244754	Hs.597415
ENSG00000244754	Hs.507680
ENSG00000245017	Hs.129589
ENSG00000245317	Hs.314414
ENSG00000245888	Hs.434412
ENSG00000246223	Hs.651477
ENSG00000247077	Hs.102558
ENSG00000247121	Hs.667944
ENSG00000247270	Hs.97805
ENSG00000247626	Hs.733607
ENSG00000247626	Hs.744330
ENSG00000248050	
ENSG00000248099	Hs.37062
ENSG00000248369	Hs.199618
ENSG00000248458	Hs.615406
ENSG00000248485	Hs.433150
ENSG00000248496	Hs.176980
ENSG00000248511	
ENSG00000248540	Hs.631696
ENSG00000248712	Hs.114777
ENSG00000248713	Hs.480371
ENSG00000248727	Hs.650177
ENSG00000248789	Hs.639310
ENSG00000248789	Hs.639311
ENSG00000248801	Hs.736989
ENSG00000248835	Hs.291235
ENSG00000248874	
ENSG00000249008	Hs.171046
ENSG00000249016	Hs.447726
ENSG00000249034	Hs.744573
ENSG00000249049	Hs.591690
ENSG00000249087	Hs.61884
ENSG00000249087	Hs.629463
ENSG00000249087	Hs.630142
ENSG00000249115	Hs.7426
ENSG00000249115	Hs.609860
ENSG00000249160	Hs.519206
ENSG00000249428	
ENSG00000249481	Hs.135283
ENSG00000249679	Hs.563183
ENSG00000249693	Hs.573073
ENSG00000249751	Hs.570903
ENSG00000249751	Hs.483538
ENSG00000249852	Hs.638549
ENSG00000249860	Hs.727204
ENSG00000249961	Hs.376505
ENSG00000249992	Hs.740403
ENSG00000250038	
ENSG00000250091	Hs.679261
ENSG00000250091	Hs.728379
ENSG00000250173	Hs.439920
ENSG00000250210	
ENSG00000250317	Hs.479386
ENSG00000250364	Hs.272280
ENSG00000250364	Hs.686941
ENSG00000250423	Hs.599399
ENSG00000250423	Hs.97594
ENSG00000250486	Hs.178648
ENSG00000250673	Hs.170876
ENSG00000250722	Hs.275775
ENSG00000250722	Hs.610520
ENSG00000250722	Hs.626354
ENSG00000250733	Hs.283098
ENSG00000251012	
ENSG00000251139	
ENSG00000251209	Hs.130423
ENSG00000251283	
ENSG00000251380	Hs.152477
ENSG00000251394	Hs.272280
ENSG00000251394	Hs.686941
ENSG00000251606	
ENSG00000251695	
ENSG00000253110	
ENSG00000253206	Hs.583768
ENSG00000253207	
ENSG00000253250	
ENSG00000253251	
ENSG00000253276	Hs.29692
ENSG00000253276	Hs.633903
ENSG00000253276	Hs.744354
ENSG00000253276	Hs.744476
ENSG00000253313	Hs.158963
ENSG00000253320	Hs.729262
ENSG00000253320	Hs.740000
ENSG00000253350	
ENSG00000253368	Hs.355747
ENSG00000253368	Hs.59771
ENSG00000253379	Hs.606996
ENSG00000253379	Hs.444971
ENSG00000253426	
ENSG00000253457	Hs.659493
ENSG00000253459	Hs.156367
ENSG00000253548	Hs.690618
ENSG00000253633	Hs.586411
ENSG00000253710	Hs.682115
ENSG00000253710	Hs.732220
ENSG00000253787	Hs.544102
ENSG00000253857	Hs.664196
ENSG00000253896	
ENSG00000253903	Hs.575605
ENSG00000253958	Hs.183617
ENSG00000253976	Hs.675393
ENSG00000254019	Hs.567685
ENSG00000254093	
ENSG00000254106	
ENSG00000254318	Hs.386711
ENSG00000254349	Hs.647162
ENSG00000254405	Hs.371225
ENSG00000254405	Hs.647011
ENSG00000254440	Hs.302016
ENSG00000254470	Hs.591957
ENSG00000254531	Hs.534513
ENSG00000254550	Hs.673853
ENSG00000254614	
ENSG00000254636	
ENSG00000254656	Hs.298602
ENSG00000254667	Hs.651710
ENSG00000254685	Hs.480085
ENSG00000254732	
ENSG00000254772	Hs.744869
ENSG00000254778	
ENSG00000254827	
ENSG00000254873	
ENSG00000254875	
ENSG00000254899	Hs.254042
ENSG00000254899	Hs.629173
ENSG00000254899	Hs.635791
ENSG00000254901	
ENSG00000254943	Hs.628809
ENSG00000254986	Hs.502914
ENSG00000254997	Hs.709220
ENSG00000254999	Hs.731802
ENSG00000255038	
ENSG00000255046	
ENSG00000255062	Hs.740992
ENSG00000255072	
ENSG00000255093	Hs.577348
ENSG00000255098	
ENSG00000255103	Hs.658760
ENSG00000255154	
ENSG00000255181	
ENSG00000255284	Hs.735090
ENSG00000255302	Hs.255973
ENSG00000255302	Hs.715246
ENSG00000255359	Hs.555029
ENSG00000255384	Hs.303653
ENSG00000255394	Hs.545529
ENSG00000255419	Hs.371225
ENSG00000255419	Hs.647011
ENSG00000255432	
ENSG00000255468	Hs.614641
ENSG00000255470	Hs.738724
ENSG00000255472	
ENSG00000255482	Hs.105830
ENSG00000255482	Hs.738066
ENSG00000255537	
ENSG00000255633	
ENSG00000255692	Hs.577801
ENSG00000255737	Hs.656080
ENSG00000255748	Hs.720247
ENSG00000255798	Hs.146502
ENSG00000255798	Hs.738383
ENSG00000255823	Hs.717003
ENSG00000255833	Hs.552091
ENSG00000255863	
ENSG00000255872	
ENSG00000255874	Hs.245390
ENSG00000255913	
ENSG00000255994	
ENSG00000256029	
ENSG00000256040	
ENSG00000256045	Hs.722730
ENSG00000256053	Hs.598441
ENSG00000256053	Hs.610578
ENSG00000256061	Hs.126403
ENSG00000256062	Hs.654423
ENSG00000256062	Hs.663790
ENSG00000256073	
ENSG00000256097	Hs.640106
ENSG00000256162	Hs.388715
ENSG00000256222	Hs.727477
ENSG00000256235	Hs.597409
ENSG00000256235	Hs.29444
ENSG00000256235	Hs.623614
ENSG00000256269	
ENSG00000256391	Hs.722069
ENSG00000256525	Hs.437009
ENSG00000256530	
ENSG00000256618	Hs.740185
ENSG00000256632	
ENSG00000256655	Hs.629674
ENSG00000256762	Hs.661831
ENSG00000256892	Hs.727092
ENSG00000257028	
ENSG00000257040	Hs.673129
ENSG00000257065	
ENSG00000257093	Hs.521240
ENSG00000257093	Hs.672232
ENSG00000257123	
ENSG00000257127	Hs.730377
ENSG00000257147	
ENSG00000257148	
ENSG00000257149	
ENSG00000257153	
ENSG00000257187	
ENSG00000257189	
ENSG00000257211	
ENSG00000257212	
ENSG00000257213	
ENSG00000257215	
ENSG00000257217	
ENSG00000257230	Hs.125470
ENSG00000257232	Hs.631993
ENSG00000257233	
ENSG00000257242	Hs.651357
ENSG00000257260	
ENSG00000257278	
ENSG00000257301	
ENSG00000257313	
ENSG00000257318	
ENSG00000257320	
ENSG00000257327	Hs.569195
ENSG00000257328	
ENSG00000257339	Hs.514242
ENSG00000257374	Hs.646568
ENSG00000257377	
ENSG00000257382	
ENSG00000257383	
ENSG00000257396	
ENSG00000257413	Hs.605625
ENSG00000257413	Hs.593037
ENSG00000257413	Hs.175955
ENSG00000257418	
ENSG00000257421	
ENSG00000257427	
ENSG00000257436	
ENSG00000257437	
ENSG00000257473	Hs.676554
ENSG00000257502	
ENSG00000257538	
ENSG00000257544	
ENSG00000257545	Hs.577459
ENSG00000257561	
ENSG00000257562	
ENSG00000257589	
ENSG00000257590	
ENSG00000257593	
ENSG00000257599	Hs.569158
ENSG00000257599	Hs.622902
ENSG00000257600	
ENSG00000257601	
ENSG00000257615	
ENSG00000257637	
ENSG00000257652	
ENSG00000257670	
ENSG00000257679	
ENSG00000257704	
ENSG00000257705	
ENSG00000257707	
ENSG00000257717	
ENSG00000257726	Hs.638958
ENSG00000257733	
ENSG00000257736	
ENSG00000257745	Hs.201634
ENSG00000257745	Hs.736760
ENSG00000257770	
ENSG00000257774	
ENSG00000257782	
ENSG00000257793	
ENSG00000257806	
ENSG00000257814	
ENSG00000257822	
ENSG00000257860	Hs.569194
ENSG00000257860	Hs.171310
ENSG00000257867	
ENSG00000257874	
ENSG00000257882	
ENSG00000257887	
ENSG00000257888	Hs.644600
ENSG00000257914	
ENSG00000257917	
ENSG00000257921	
ENSG00000257936	
ENSG00000257939	
ENSG00000257944	
ENSG00000257949	
ENSG00000257955	Hs.382689
ENSG00000257961	Hs.205326
ENSG00000257961	Hs.729615
ENSG00000257962	
ENSG00000257972	
ENSG00000257981	
ENSG00000257987	
ENSG00000258002	
ENSG00000258003	
ENSG00000258015	
ENSG00000258023	
ENSG00000258037	
ENSG00000258045	
ENSG00000258049	
ENSG00000258053	
ENSG00000258060	
ENSG00000258062	
ENSG00000258085	Hs.150207
ENSG00000258097	
ENSG00000258126	
ENSG00000258138	
ENSG00000258143	
ENSG00000258145	
ENSG00000258151	
ENSG00000258160	
ENSG00000258164	Hs.729074
ENSG00000258166	
ENSG00000258182	
ENSG00000258191	
ENSG00000258208	
ENSG00000258213	
ENSG00000258227	Hs.446235
ENSG00000258231	
ENSG00000258247	
ENSG00000258248	
ENSG00000258256	Hs.649254
ENSG00000258264	
ENSG00000258270	
ENSG00000258286	
ENSG00000258289	Hs.707141
ENSG00000258289	Hs.707377
ENSG00000258289	Hs.731537
ENSG00000258291	
ENSG00000258292	Hs.145556
ENSG00000258296	
ENSG00000258333	
ENSG00000258365	Hs.605550
ENSG00000258365	Hs.737152
ENSG00000258372	Hs.671866
ENSG00000258386	Hs.578316
ENSG00000258429	
ENSG00000258474	Hs.200085
ENSG00000258484	
ENSG00000258512	Hs.150840
ENSG00000258543	
ENSG00000258572	
ENSG00000258589	
ENSG00000258635	
ENSG00000258664	
ENSG00000258691	
ENSG00000258708	Hs.601579
ENSG00000258729	Hs.638556
ENSG00000258740	Hs.221933
ENSG00000258744	
ENSG00000258804	Hs.381998
ENSG00000258847	Hs.569336
ENSG00000258869	Hs.587781
ENSG00000258875	Hs.611027
ENSG00000258875	Hs.662184
ENSG00000258880	
ENSG00000258890	Hs.569713
ENSG00000258890	Hs.740198
ENSG00000258928	Hs.667541
ENSG00000258945	Hs.647544
ENSG00000258973	
ENSG00000258986	Hs.539848
ENSG00000258986	Hs.655004
ENSG00000258986	Hs.742288
ENSG00000258987	Hs.604329
ENSG00000258989	
ENSG00000259003	Hs.578312
ENSG00000259101	
ENSG00000259120	Hs.662541
ENSG00000259133	
ENSG00000259171	
ENSG00000259202	Hs.666089
ENSG00000259288	
ENSG00000259363	
ENSG00000259431	
ENSG00000259458	Hs.352253
ENSG00000259471	
ENSG00000259494	
ENSG00000259495	Hs.546837
ENSG00000259517	Hs.232014
ENSG00000259518	Hs.176109
ENSG00000259571	Hs.686109
ENSG00000259642	Hs.722219
ENSG00000259649	
ENSG00000259777	Hs.350895
ENSG00000259795	
ENSG00000259801	
ENSG00000259808	Hs.626907
ENSG00000259808	Hs.730594
ENSG00000259823	Hs.146268
ENSG00000259823	Hs.632511
ENSG00000259857	Hs.514016
ENSG00000259857	Hs.743678
ENSG00000259858	Hs.605252
ENSG00000259858	Hs.122785
ENSG00000259858	Hs.679877
ENSG00000259858	Hs.679884
ENSG00000259858	Hs.690406
ENSG00000259880	
ENSG00000259885	Hs.489448
ENSG00000259896	Hs.592134
ENSG00000259916	
ENSG00000259919	Hs.301062
ENSG00000259938	Hs.191482
ENSG00000259938	Hs.611405
ENSG00000259938	Hs.614266
ENSG00000259938	Hs.614308
ENSG00000259938	Hs.617164
ENSG00000259938	Hs.707744
ENSG00000259956	Hs.118738
ENSG00000259956	Hs.732855
ENSG00000259956	Hs.735226
ENSG00000259958	Hs.463045
ENSG00000259980	Hs.744110
ENSG00000259991	Hs.553668
ENSG00000260007	
ENSG00000260040	Hs.368588
ENSG00000260045	Hs.335391
ENSG00000260069	Hs.105891
ENSG00000260099	Hs.131433
ENSG00000260117	Hs.7542
ENSG00000260117	Hs.711424
ENSG00000260117	Hs.714145
ENSG00000260119	Hs.302740
ENSG00000260119	Hs.682920
ENSG00000260119	Hs.737376
ENSG00000260129	Hs.714687
ENSG00000260129	Hs.723089
ENSG00000260130	Hs.443683
ENSG00000260150	Hs.601757
ENSG00000260150	Hs.292265
ENSG00000260150	Hs.740145
ENSG00000260155	Hs.714688
ENSG00000260164	Hs.302051
ENSG00000260164	Hs.645739
ENSG00000260164	Hs.740158
ENSG00000260178	Hs.55918
ENSG00000260181	Hs.512465
ENSG00000260181	Hs.714490
ENSG00000260189	
ENSG00000260195	Hs.380089
ENSG00000260199	
ENSG00000260220	Hs.530383
ENSG00000260225	Hs.533023
ENSG00000260226	Hs.627962
ENSG00000260230	Hs.607946
ENSG00000260230	Hs.587484
ENSG00000260230	Hs.347537
ENSG00000260230	Hs.629690
ENSG00000260240	
ENSG00000260245	Hs.387567
ENSG00000260245	Hs.739744
ENSG00000260259	
ENSG00000260283	Hs.273621
ENSG00000260286	Hs.635133
ENSG00000260287	
ENSG00000260313	Hs.418175
ENSG00000260314	Hs.592933
ENSG00000260314	Hs.75182
ENSG00000260314	Hs.613980
ENSG00000260314	Hs.743569
ENSG00000260314	Hs.743903
ENSG00000260319	Hs.97726
ENSG00000260320	Hs.585214
ENSG00000260320	Hs.443140
ENSG00000260324	Hs.564139
ENSG00000260325	Hs.620611
ENSG00000260325	Hs.673465
ENSG00000260334	Hs.2681
ENSG00000260355	Hs.533121
ENSG00000260362	Hs.459880
ENSG00000260374	Hs.374446
ENSG00000260374	Hs.641526
ENSG00000260376	Hs.714687
ENSG00000260376	Hs.723089
ENSG00000260380	Hs.203772
ENSG00000260383	Hs.443139
ENSG00000260384	Hs.270655
ENSG00000260415	Hs.622514
ENSG00000260428	Hs.723088
ENSG00000260458	
ENSG00000260463	Hs.493169
ENSG00000260485	Hs.521924
ENSG00000260489	Hs.595051
ENSG00000260501	Hs.518936
ENSG00000260501	Hs.717500
ENSG00000260502	
ENSG00000260508	Hs.604188
ENSG00000260508	Hs.514116
ENSG00000260508	Hs.624642
ENSG00000260508	Hs.668848
ENSG00000260508	Hs.670482
ENSG00000260513	Hs.616660
ENSG00000260533	Hs.521926
ENSG00000260548	Hs.739176
ENSG00000260557	
ENSG00000260587	Hs.476284
ENSG00000260587	Hs.639737
ENSG00000260596	Hs.553518
ENSG00000260596	Hs.714689
ENSG00000260596	Hs.728749
ENSG00000260596	Hs.728750
ENSG00000260623	Hs.716623
ENSG00000260665	Hs.725918
ENSG00000260692	
ENSG00000260696	Hs.647085
ENSG00000260703	Hs.201134
ENSG00000260716	Hs.675285
ENSG00000260717	
ENSG00000260736	Hs.98609
ENSG00000260753	Hs.237536
ENSG00000260753	Hs.624784
ENSG00000260770	Hs.614250
ENSG00000260770	Hs.632252
ENSG00000260789	Hs.595811
ENSG00000260789	Hs.239370
ENSG00000260825	Hs.462915
ENSG00000260842	Hs.631517
ENSG00000260851	Hs.739193
ENSG00000260873	Hs.461117
ENSG00000260873	Hs.645751
ENSG00000260873	Hs.717683
ENSG00000260950	
ENSG00000260952	Hs.2210
ENSG00000260952	Hs.732157
ENSG00000260968	Hs.436329
ENSG00000260968	Hs.609801
ENSG00000260970	
ENSG00000261023	Hs.203952
ENSG00000261023	Hs.706926
ENSG00000261042	Hs.6459
ENSG00000261059	
ENSG00000261074	
ENSG00000261086	Hs.171345
ENSG00000261109	Hs.434248
ENSG00000261125	Hs.158300
ENSG00000261125	Hs.669865
ENSG00000261132	Hs.530227
ENSG00000261149	Hs.270753
ENSG00000261149	Hs.627970
ENSG00000261150	Hs.200412
ENSG00000261150	Hs.743673
ENSG00000261155	Hs.37092
ENSG00000261163	
ENSG00000261180	Hs.446235
ENSG00000261190	Hs.534669
ENSG00000261201	Hs.553518
ENSG00000261201	Hs.714689
ENSG00000261221	Hs.729114
ENSG00000261230	Hs.493202
ENSG00000261236	Hs.645279
ENSG00000261236	Hs.730184
ENSG00000261246	
ENSG00000261256	
ENSG00000261258	Hs.602552
ENSG00000261258	Hs.463035
ENSG00000261258	Hs.694714
ENSG00000261264	Hs.283369
ENSG00000261283	
ENSG00000261297	Hs.521934
ENSG00000261300	Hs.378885
ENSG00000261300	Hs.684353
ENSG00000261301	Hs.690171
ENSG00000261306	Hs.274430
ENSG00000261309	Hs.200629
ENSG00000261321	Hs.345588
ENSG00000261321	Hs.723693
ENSG00000261321	Hs.741149
ENSG00000261323	Hs.554721
ENSG00000261345	
ENSG00000261352	Hs.55304
ENSG00000261359	Hs.550659
ENSG00000261361	
ENSG00000261371	Hs.514412
ENSG00000261371	Hs.376675
ENSG00000261371	Hs.718947
ENSG00000261378	Hs.650382
ENSG00000261378	Hs.718963
ENSG00000261380	Hs.67776
ENSG00000261380	Hs.645726
ENSG00000261380	Hs.713170
ENSG00000261383	Hs.553669
ENSG00000261413	Hs.514132
ENSG00000261413	Hs.733077
ENSG00000261427	
ENSG00000261443	Hs.105399
ENSG00000261443	Hs.668151
ENSG00000261456	Hs.551805
ENSG00000261456	Hs.532659
ENSG00000261473	
ENSG00000261493	Hs.438409
ENSG00000261508	Hs.462859
ENSG00000261514	
ENSG00000261516	Hs.521922
ENSG00000261516	Hs.735510
ENSG00000261530	Hs.591704
ENSG00000261530	Hs.710156
ENSG00000261539	Hs.12271
ENSG00000261567	
ENSG00000261577	
ENSG00000261579	Hs.78354
ENSG00000261579	Hs.619266
ENSG00000261587	
ENSG00000261631	Hs.127510
ENSG00000261631	Hs.740142
ENSG00000261652	Hs.97300
ENSG00000261657	Hs.379386
ENSG00000261657	Hs.648522
ENSG00000261660	Hs.348609
ENSG00000261667	
ENSG00000261674	
ENSG00000261677	
ENSG00000261678	Hs.31746
ENSG00000261678	Hs.719706
ENSG00000261686	Hs.553594
ENSG00000261694	Hs.283374
ENSG00000261698	Hs.521954
ENSG00000261721	Hs.594634
ENSG00000261755	Hs.714687
ENSG00000261755	Hs.723089
ENSG00000261768	Hs.244378
ENSG00000261772	Hs.536319
ENSG00000261784	
ENSG00000261791	Hs.647098
ENSG00000261791	Hs.649891
ENSG00000261791	Hs.650755
ENSG00000261791	Hs.650759
ENSG00000261791	Hs.651083
ENSG00000261833	
ENSG00000261843	Hs.440932
ENSG00000261843	Hs.625337
ENSG00000261843	Hs.738922
ENSG00000261846	Hs.144710
ENSG00000261852	Hs.528921
ENSG00000261855	Hs.129910
ENSG00000261855	Hs.717439
ENSG00000261855	Hs.729310
ENSG00000261855	Hs.732895
ENSG00000261860	Hs.645228
ENSG00000261862	Hs.534499
ENSG00000261869	Hs.315177
ENSG00000261870	Hs.744266
ENSG00000261871	
ENSG00000261880	Hs.97084
ENSG00000261883	
ENSG00000261884	
ENSG00000261887	Hs.594642
ENSG00000261887	Hs.482976
ENSG00000261887	Hs.708215
ENSG00000261893	Hs.73986
ENSG00000261893	Hs.614471
ENSG00000261897	Hs.553746
ENSG00000261899	Hs.670362
